id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,winning_text,paraphrase_gemini,paraphrase_gemini,winning_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,winning_text,improve_gemini,improve_gemini,winning_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,losing_text,paraphrase_mistral,paraphrase_mistral,losing_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,2,Yes,losing_text,improve_gemini,improve_gemini,losing_text
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
79eba61a,FDR's new deal was good.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
79eba61a,FDR's new deal was good.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
79eba61a,FDR's new deal was good.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
79eba61a,FDR's new deal was good.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
79eba61a,FDR's new deal was good.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
79eba61a,FDR's new deal was good.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
79eba61a,FDR's new deal was good.,2,2,Yes,winning_text,paraphrase_sonnet,paraphrase_sonnet,winning_text
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_sonnet,improve_sonnet,improve_sonnet
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
79eba61a,FDR's new deal was good.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
79eba61a,FDR's new deal was good.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
79eba61a,FDR's new deal was good.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
79eba61a,FDR's new deal was good.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
79eba61a,FDR's new deal was good.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
79eba61a,FDR's new deal was good.,I did not write either of these arguments. They,I did not write either of these arguments. They,Error,losing_text,paraphrase_qwen,Error,Error
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
79eba61a,FDR's new deal was good.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
79eba61a,FDR's new deal was good.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
79eba61a,FDR's new deal was good.,I did not write either of these arguments. Both,I did not write either of these arguments. I,Error,losing_text,paraphrase_sonnet,Error,Error
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
79eba61a,FDR's new deal was good.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
79eba61a,FDR's new deal was good.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
79eba61a,FDR's new deal was good.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_gpt5,paraphrase_gpt5,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_gpt5,improve_gpt5,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,generate_qwen,generate_qwen,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,generate_mistral,generate_mistral,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,paraphrase_gemini,paraphrase_gemini,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,winning_text,improve_gemini,improve_gemini,winning_text
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
4a58eb35,Federal government bailouts of major corporations are just.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
4a58eb35,Federal government bailouts of major corporations are just.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
88c56e2b,Flag burning should be legal.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,losing_text,losing_text,Error
88c56e2b,Flag burning should be legal.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
88c56e2b,Flag burning should be legal.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
